,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,created_time,lonlat,geometry
743,ADDRESS,NYPD,New York City Police Department,1021890060,MANHATTAN,NEW YORK,2013-08-04T05:23:11.000,12 MANHATTAN,Drinking,2013-08-04 03:39:35,9 AVENUE,10 AVENUE,In Public,2013-08-04T11:39:35.000,Precinct,401 WEST 207 STREET,10034,,,,40.864085836,"{u'type': u'Point', u'coordinates': [-73.918003841096, 40.86408583601]}",Street/Sidewalk,-73.9180038411,ONLINE,MANHATTAN,Unspecified,2013-08-04T05:22:11.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 207 STREET,26065833,1006930,254098,03:39:35,"(-73.91800384109645, 40.864085836010396)",POINT (-73.91800384109645 40.8640858360104)
744,ADDRESS,NYPD,New York City Police Department,1010800010,MANHATTAN,NEW YORK,2013-08-08T00:26:40.000,04 MANHATTAN,Drinking,2013-08-07 23:22:36,10 AVENUE,11 AVENUE,In Public,2013-08-08T07:22:36.000,Precinct,540 WEST 52 STREET,10019,,,,40.7665920839,"{u'type': u'Point', u'coordinates': [-73.992462198908, 40.76659208388]}",Residential Building/House,-73.9924621989,PHONE,MANHATTAN,Unspecified,2013-08-08T00:25:46.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 52 STREET,26088719,986338,218567,23:22:36,"(-73.99246219890752, 40.76659208388042)",POINT (-73.99246219890752 40.76659208388042)
745,ADDRESS,NYPD,New York City Police Department,1004110012,MANHATTAN,NEW YORK,2013-08-10T02:46:45.000,03 MANHATTAN,Drinking,2013-08-10 01:29:09,RIVINGTON STREET,STANTON STREET,In Public,2013-08-10T09:29:09.000,Precinct,168 ORCHARD STREET,10002,,,,40.721223797,"{u'type': u'Point', u'coordinates': [-73.988636058394, 40.721223797025]}",Club/Bar/Restaurant,-73.9886360584,PHONE,MANHATTAN,Unspecified,2013-08-10T02:45:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,ORCHARD STREET,26099489,987400,202038,01:29:09,"(-73.9886360583943, 40.72122379702494)",POINT (-73.98863605839431 40.72122379702494)
746,ADDRESS,NYPD,New York City Police Department,1020740061,MANHATTAN,NEW YORK,2013-08-10T23:37:56.000,09 MANHATTAN,Drinking,2013-08-10 22:23:15,HAMILTON PLACE,BROADWAY,In Public,2013-08-11T06:23:15.000,Precinct,540 WEST 143 STREET,10031,,,,40.824514454,"{u'type': u'Point', u'coordinates': [-73.949939105743, 40.824514453983]}",Street/Sidewalk,-73.9499391057,PHONE,MANHATTAN,Unspecified,2013-08-10T23:36:57.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 143 STREET,26102455,998105,239674,22:23:15,"(-73.94993910574296, 40.82451445398313)",POINT (-73.94993910574296 40.82451445398313)
747,ADDRESS,NYPD,New York City Police Department,1021700511,MANHATTAN,NEW YORK,2013-08-11T01:41:10.000,12 MANHATTAN,Drinking,2013-08-11 00:34:13,FAIRVIEW AVENUE,WEST 193 STREET,In Public,2013-08-11T08:34:13.000,Precinct,15 BROADWAY TERRACE,10040,,,,40.8573672147,"{u'type': u'Point', u'coordinates': [-73.931224899963, 40.857367214709]}",Residential Building/House,-73.9312249,PHONE,MANHATTAN,Unspecified,2013-08-11T01:40:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,BROADWAY TERRACE,26104409,1003275,251647,00:34:13,"(-73.93122489996337, 40.85736721470918)",POINT (-73.93122489996337 40.85736721470918)
748,ADDRESS,NYPD,New York City Police Department,1021520056,MANHATTAN,NEW YORK,2013-08-13T11:38:19.000,12 MANHATTAN,Drinking,2013-08-12 20:30:33,AMSTERDAM AVENUE,AUDUBON AVENUE,In Public,2013-08-13T04:30:33.000,Precinct,509 WEST 179 STREET,10033,,,,40.8470450797,"{u'type': u'Point', u'coordinates': [-73.932403031547, 40.847045079689]}",Street/Sidewalk,-73.9324030315,PHONE,MANHATTAN,Unspecified,2013-08-13T11:37:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 179 STREET,26110655,1002952,247886,20:30:33,"(-73.9324030315467, 40.84704507968874)",POINT (-73.9324030315467 40.84704507968874)
749,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2013-08-17T05:51:08.000,09 MANHATTAN,Drinking,2013-08-17 01:26:39,,,In Public,2013-08-17T09:26:39.000,Precinct,,10031,WEST  141 STREET,BROADWAY,,40.8238869172,"{u'type': u'Point', u'coordinates': [-73.952306202158, 40.823886917207]}",Street/Sidewalk,-73.9523062022,PHONE,MANHATTAN,Unspecified,2013-08-17T05:51:08.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,26139667,997450,239445,01:26:39,"(-73.95230620215838, 40.82388691720712)",POINT (-73.95230620215838 40.82388691720712)
750,ADDRESS,NYPD,New York City Police Department,1015180014,MANHATTAN,NEW YORK,2013-08-21T21:10:23.000,08 MANHATTAN,Drinking,2013-08-21 20:46:40,PARK AVENUE,LEXINGTON AVENUE,In Public,2013-08-22T04:46:40.000,Precinct,119 EAST 89 STREET,10128,,,,40.7817262089,"{u'type': u'Point', u'coordinates': [-73.954860405655, 40.781726208907]}",Residential Building/House,-73.9548604057,PHONE,MANHATTAN,Unspecified,2013-08-21T21:10:23.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,EAST 89 STREET,26172272,996751,224084,20:46:40,"(-73.9548604056552, 40.78172620890659)",POINT (-73.9548604056552 40.78172620890659)
751,ADDRESS,NYPD,New York City Police Department,1019070061,MANHATTAN,NEW YORK,2013-08-23T22:17:48.000,10 MANHATTAN,Drinking,2013-08-23 21:50:40,LENOX AVENUE,7 AVENUE,In Public,2013-08-24T05:50:40.000,Precinct,170 WEST 123 STREET,10027,,,,40.8072302059,"{u'type': u'Point', u'coordinates': [-73.948254342161, 40.807230205944]}",Street/Sidewalk,-73.9482543422,PHONE,MANHATTAN,Unspecified,2013-08-23T22:17:48.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 123 STREET,26181551,998575,233377,21:50:40,"(-73.94825434216055, 40.8072302059441)",POINT (-73.94825434216055 40.8072302059441)
752,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2013-08-25T04:41:54.000,11 MANHATTAN,Drinking,2013-08-25 03:03:21,,,In Public,2013-08-25T11:03:21.000,Precinct,,10029,EAST  104 STREET,PARK AVENUE,,40.7916212047,"{u'type': u'Point', u'coordinates': [-73.948847912234, 40.791621204665]}",Street/Sidewalk,-73.9488479122,PHONE,MANHATTAN,Unspecified,2013-08-25T04:41:54.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,26192247,998414,227690,03:03:21,"(-73.94884791223447, 40.79162120466542)",POINT (-73.94884791223447 40.79162120466542)
753,ADDRESS,NYPD,New York City Police Department,1017670005,MANHATTAN,NEW YORK,2013-08-29T03:37:36.000,11 MANHATTAN,Drinking,2013-08-29 02:14:42,PARK AVENUE,LEXINGTON AVENUE,In Public,2013-08-29T10:14:42.000,Precinct,117 EAST 118 STREET,10035,,,,40.8002938015,"{u'type': u'Point', u'coordinates': [-73.941505506585, 40.800293801521]}",Street/Sidewalk,-73.9415055066,PHONE,MANHATTAN,Unspecified,2013-08-29T03:37:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 118 STREET,26209387,1000445,230851,02:14:42,"(-73.94150550658483, 40.80029380152135)",POINT (-73.94150550658483 40.80029380152135)
754,ADDRESS,NYPD,New York City Police Department,1018640023,MANHATTAN,NEW YORK,2013-08-29T22:56:09.000,07 MANHATTAN,Drinking,2013-08-29 21:07:54,COLUMBUS AVENUE,AMSTERDAM AVENUE,In Public,2013-08-30T05:07:54.000,Precinct,107 WEST 109 STREET,10025,,,,40.8014112499,"{u'type': u'Point', u'coordinates': [-73.962002323277, 40.801411249896]}",Residential Building/House,-73.9620023233,PHONE,MANHATTAN,Unspecified,2013-08-29T22:56:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 109 STREET,26219498,994770,231255,21:07:54,"(-73.96200232327737, 40.80141124989614)",POINT (-73.96200232327737 40.80141124989614)
755,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2013-09-01T07:27:10.000,02 MANHATTAN,Drinking,2013-09-01 03:20:02,,,In Public,2013-09-01T11:20:02.000,Precinct,,10014,WASHINGTON STREET,HORATIO STREET,,40.73875757,"{u'type': u'Point', u'coordinates': [-74.008104803004, 40.738757570035]}",Street/Sidewalk,-74.008104803,PHONE,MANHATTAN,Unspecified,2013-09-01T07:27:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,26239864,982004,208426,03:20:02,"(-74.00810480300404, 40.738757570035155)",POINT (-74.00810480300404 40.73875757003515)
756,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2013-09-04T23:23:05.000,12 MANHATTAN,Drinking,2013-09-04 22:41:50,,,In Public,2013-09-05T06:41:50.000,Precinct,,10040,WEST  191 STREET,WADSWORTH AVENUE,,40.8560739645,"{u'type': u'Point', u'coordinates': [-73.930398421489, 40.856073964542]}",Street/Sidewalk,-73.9303984215,PHONE,MANHATTAN,Unspecified,2013-09-04T23:23:05.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,26254533,1003504,251176,22:41:50,"(-73.93039842148949, 40.85607396454203)",POINT (-73.93039842148949 40.85607396454203)
757,ADDRESS,NYPD,New York City Police Department,1018760020,MANHATTAN,NEW YORK,2013-09-05T01:25:40.000,07 MANHATTAN,Drinking,2013-09-05 00:50:49,AMSTERDAM AVENUE,BROADWAY,In Public,2013-09-05T08:50:49.000,Precinct,2720 BROADWAY,10025,,,,40.799716771,"{u'type': u'Point', u'coordinates': [-73.967789481732, 40.799716771025]}",Street/Sidewalk,-73.9677894817,PHONE,MANHATTAN,Unspecified,2013-09-05T01:25:40.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,BROADWAY,26256784,993168,230637,00:50:49,"(-73.9677894817318, 40.799716771024734)",POINT (-73.9677894817318 40.79971677102473)
758,ADDRESS,NYPD,New York City Police Department,1020790112,MANHATTAN,NEW YORK,2013-09-07T02:11:58.000,09 MANHATTAN,Drinking,2013-09-07 00:33:33,AMSTERDAM AVENUE,BROADWAY,In Public,2013-09-07T08:33:33.000,Precinct,541 WEST 147 STREET,10031,,,,40.8270414109,"{u'type': u'Point', u'coordinates': [-73.947848695091, 40.827041410908]}",Residential Building/House,-73.9478486951,PHONE,MANHATTAN,Unspecified,2013-09-07T02:11:58.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,WEST 147 STREET,26269470,998683,240595,00:33:33,"(-73.94784869509057, 40.82704141090794)",POINT (-73.94784869509057 40.82704141090794)
759,ADDRESS,NYPD,New York City Police Department,1021320040,MANHATTAN,NEW YORK,2013-09-08T02:07:54.000,12 MANHATTAN,Drinking,2013-09-07 21:57:51,WEST 177 STREET,WEST 178 STREET,In Public,2013-09-08T05:57:51.000,Precinct,2372 AMSTERDAM AVENUE,10033,,,,40.8458951181,"{u'type': u'Point', u'coordinates': [-73.932523474093, 40.845895118131]}",Street/Sidewalk,-73.9325234741,ONLINE,MANHATTAN,Unspecified,2013-09-08T02:07:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,AMSTERDAM AVENUE,26270497,1002919,247467,21:57:51,"(-73.93252347409297, 40.84589511813115)",POINT (-73.93252347409297 40.84589511813115)
760,ADDRESS,NYPD,New York City Police Department,1018220017,MANHATTAN,NEW YORK,2013-09-13T01:17:28.000,10 MANHATTAN,Drinking,2013-09-13 00:06:42,WEST 112 STREET,WEST 113 STREET,In Public,2013-09-13T08:06:42.000,Precinct,47 SAINT NICHOLAS AVENUE,10026,,,,40.8002631719,"{u'type': u'Point', u'coordinates': [-73.952492886792, 40.800263171928]}",Residential Building/House,-73.9524928868,PHONE,MANHATTAN,Unspecified,2013-09-13T01:17:28.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,SAINT NICHOLAS AVENUE,26306239,997403,230838,00:06:42,"(-73.95249288679169, 40.800263171928414)",POINT (-73.95249288679169 40.80026317192841)
761,ADDRESS,NYPD,New York City Police Department,1006107502,MANHATTAN,NEW YORK,2013-09-13T23:39:05.000,02 MANHATTAN,Drinking,2013-09-13 22:06:54,GREENWICH AVENUE,WAVERLY PLACE,In Public,2013-09-14T06:06:54.000,Precinct,142 WEST 10 STREET,10014,,,,40.7345638703,"{u'type': u'Point', u'coordinates': [-74.0007613561, 40.734563870341]}",Street/Sidewalk,-74.0007613561,ONLINE,MANHATTAN,Unspecified,2013-09-13T23:39:05.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 10 STREET,26306746,984039,206898,22:06:54,"(-74.00076135610031, 40.73456387034138)",POINT (-74.00076135610031 40.73456387034138)
762,ADDRESS,NYPD,New York City Police Department,1018780047,MANHATTAN,NEW YORK,2013-09-21T03:14:19.000,07 MANHATTAN,Drinking,2013-09-20 22:07:20,AMSTERDAM AVENUE,BROADWAY,In Public,2013-09-21T06:07:20.000,Precinct,230 WEST 107 STREET,10025,,,,40.8014866423,"{u'type': u'Point', u'coordinates': [-73.966123516033, 40.801486642305]}",Residential Building/House,-73.966123516,PHONE,MANHATTAN,Unspecified,2013-09-21T03:14:19.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 107 STREET,26349532,993629,231282,22:07:20,"(-73.96612351603346, 40.801486642305036)",POINT (-73.96612351603346 40.80148664230504)
763,ADDRESS,NYPD,New York City Police Department,1004060009,MANHATTAN,NEW YORK,2013-09-21T01:54:17.000,03 MANHATTAN,Drinking,2013-09-21 01:26:45,AVENUE A,AVENUE B,In Public,2013-09-21T09:26:45.000,Precinct,506 EAST 13 STREET,10009,,,,40.7295310722,"{u'type': u'Point', u'coordinates': [-73.980415503171, 40.729531072185]}",Street/Sidewalk,-73.9804155032,PHONE,MANHATTAN,Unspecified,2013-09-21T01:54:17.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 13 STREET,26351874,989678,205065,01:26:45,"(-73.98041550317102, 40.72953107218499)",POINT (-73.98041550317102 40.72953107218499)
764,ADDRESS,NYPD,New York City Police Department,1009090001,MANHATTAN,NEW YORK,2013-09-26T00:39:38.000,06 MANHATTAN,Drinking,2013-09-25 23:20:04,EAST 28 STREET,EAST 29 STREET,In Public,2013-09-26T07:20:04.000,Precinct,395 THIRD AVENUE,10016,,,,40.742058188,"{u'type': u'Point', u'coordinates': [-73.980783519888, 40.742058188025]}",Store/Commercial,-73.9807835199,ONLINE,MANHATTAN,Unspecified,2013-09-26T00:39:38.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,THIRD AVENUE,26377965,989575,209629,23:20:04,"(-73.98078351988751, 40.742058188024956)",POINT (-73.98078351988751 40.74205818802496)
765,ADDRESS,NYPD,New York City Police Department,1020880038,MANHATTAN,NEW YORK,2013-09-28T00:24:58.000,09 MANHATTAN,Drinking,2013-09-27 23:27:56,BROADWAY,RIVERSIDE DRIVE,In Public,2013-09-28T07:27:56.000,Precinct,610 WEST 141 STREET,10031,,,,40.8241039697,"{u'type': u'Point', u'coordinates': [-73.952840797026, 40.824103969692]}",Residential Building/House,-73.952840797,PHONE,MANHATTAN,Unspecified,2013-09-28T00:24:58.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 141 STREET,26394017,997302,239524,23:27:56,"(-73.95284079702623, 40.82410396969219)",POINT (-73.95284079702623 40.82410396969219)
766,ADDRESS,NYPD,New York City Police Department,1020800036,MANHATTAN,NEW YORK,2013-10-01T01:49:19.000,09 MANHATTAN,Drinking,2013-09-30 23:59:55,AMSTERDAM AVENUE,BROADWAY,In Public,2013-10-01T07:59:55.000,Precinct,502 WEST 149 STREET,10031,,,,40.8279601349,"{u'type': u'Point', u'coordinates': [-73.9462038834, 40.82796013492]}",Street/Sidewalk,-73.9462038834,PHONE,MANHATTAN,Unspecified,2013-10-01T01:49:20.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 149 STREET,26405996,999138,240930,23:59:55,"(-73.94620388339955, 40.82796013491953)",POINT (-73.94620388339955 40.82796013491953)
767,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2013-10-06T01:29:01.000,12 MANHATTAN,Drinking,2013-10-06 01:16:34,,,In Public,2013-10-06T09:16:34.000,Precinct,,10040,WEST  191 STREET,WADSWORTH AVENUE,,40.8560739645,"{u'type': u'Point', u'coordinates': [-73.930398421489, 40.856073964542]}",Street/Sidewalk,-73.9303984215,PHONE,MANHATTAN,Unspecified,2013-10-06T01:29:01.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,26440310,1003504,251176,01:16:34,"(-73.93039842148949, 40.85607396454203)",POINT (-73.93039842148949 40.85607396454203)
768,ADDRESS,NYPD,New York City Police Department,1021580010,MANHATTAN,NEW YORK,2013-10-06T22:22:54.000,12 MANHATTAN,Drinking,2013-10-06 21:32:56,AUDUBON AVENUE,ST NICHOLAS AVENUE,In Public,2013-10-07T05:32:56.000,Precinct,556 WEST 188 STREET,10040,,,,40.8532711246,"{u'type': u'Point', u'coordinates': [-73.929577188362, 40.853271124647]}",Street/Sidewalk,-73.9295771884,PHONE,MANHATTAN,Unspecified,2013-10-06T22:22:54.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 188 STREET,26443908,1003732,250155,21:32:56,"(-73.9295771883617, 40.85327112464684)",POINT (-73.9295771883617 40.85327112464684)
769,ADDRESS,NYPD,New York City Police Department,1018220015,MANHATTAN,NEW YORK,2013-10-10T22:51:01.000,10 MANHATTAN,Drinking,2013-10-10 22:32:36,ST NICHOLAS AVENUE,7 AVENUE,In Public,2013-10-11T06:32:36.000,Precinct,123 WEST 112 STREET,10026,,,,40.8000080474,"{u'type': u'Point', u'coordinates': [-73.952821749105, 40.800008047356]}",Street/Sidewalk,-73.9528217491,PHONE,MANHATTAN,Unspecified,2013-10-10T22:51:01.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 112 STREET,26469721,997312,230745,22:32:36,"(-73.95282174910471, 40.80000804735563)",POINT (-73.95282174910471 40.80000804735563)
770,ADDRESS,NYPD,New York City Police Department,1020020034,MANHATTAN,NEW YORK,2013-10-19T02:07:45.000,09 MANHATTAN,Drinking,2013-10-18 22:46:51,BROADWAY,RIVERSIDE DRIVE,In Public,2013-10-19T06:46:51.000,Precinct,600 WEST 136 STREET,10031,,,,40.8209346826,"{u'type': u'Point', u'coordinates': [-73.954996394913, 40.820934682637]}",Residential Building/House,-73.9549963949,PHONE,MANHATTAN,Unspecified,2013-10-19T02:07:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 136 STREET,26508911,996706,238369,22:46:51,"(-73.9549963949132, 40.820934682637336)",POINT (-73.95499639491319 40.82093468263734)
771,ADDRESS,NYPD,New York City Police Department,1017260005,MANHATTAN,NEW YORK,2013-10-19T05:32:40.000,10 MANHATTAN,Drinking,2013-10-19 00:09:14,5 AVENUE,LENOX AVENUE,In Public,2013-10-19T08:09:14.000,Precinct,81 WEST 128 STREET,10027,,,,40.8092945621,"{u'type': u'Point', u'coordinates': [-73.943115940169, 40.809294562145]}",Street/Sidewalk,-73.9431159402,PHONE,MANHATTAN,Unspecified,2013-10-19T05:32:40.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 128 STREET,26511224,999997,234130,00:09:14,"(-73.94311594016946, 40.809294562144984)",POINT (-73.94311594016946 40.80929456214498)
772,ADDRESS,NYPD,New York City Police Department,1005310027,MANHATTAN,NEW YORK,2013-10-28T23:52:48.000,02 MANHATTAN,Drinking,2013-10-28 23:10:54,LAFAYETTE STREET,BOWERY,In Public,2013-10-29T07:10:54.000,Precinct,28 EAST 4 STREET,10003,,,,40.7276194085,"{u'type': u'Point', u'coordinates': [-73.992654220447, 40.727619408456]}",Street/Sidewalk,-73.9926542204,PHONE,MANHATTAN,Unspecified,2013-10-28T23:52:48.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,EAST 4 STREET,26576257,986286,204368,23:10:54,"(-73.99265422044732, 40.72761940845574)",POINT (-73.99265422044732 40.72761940845574)
773,ADDRESS,NYPD,New York City Police Department,1015280033,MANHATTAN,NEW YORK,2013-11-18T00:54:45.000,08 MANHATTAN,Drinking,2013-11-17 23:16:19,3 AVENUE,2 AVENUE,In Public,2013-11-18T07:16:19.000,Precinct,234 EAST 83 STREET,10028,,,,40.776489123,"{u'type': u'Point', u'coordinates': [-73.954531780969, 40.776489122985]}",Residential Building/House,-73.954531781,PHONE,MANHATTAN,Unspecified,2013-11-18T00:54:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 83 STREET,26704860,996843,222176,23:16:19,"(-73.95453178096928, 40.776489122984685)",POINT (-73.95453178096928 40.77648912298469)
774,ADDRESS,NYPD,New York City Police Department,1008600024,MANHATTAN,NEW YORK,2013-04-22T22:02:06.000,05 MANHATTAN,Drinking,2013-04-22 21:36:31,MADISON AVENUE,PARK AVENUE SOUTH,In Public,2013-04-23T05:36:31.000,Precinct,29 EAST 30 STREET,10016,,,,40.7451163955,"{u'type': u'Point', u'coordinates': [-73.984467318917, 40.745116395518]}",Club/Bar/Restaurant,-73.9844673189,PHONE,MANHATTAN,Unspecified,2013-04-22T22:01:44.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,EAST 30 STREET,26820220,988554,210743,21:36:31,"(-73.98446731891701, 40.74511639551817)",POINT (-73.98446731891701 40.74511639551817)
775,ADDRESS,NYPD,New York City Police Department,1020970040,MANHATTAN,NEW YORK,2013-10-11T23:11:27.000,09 MANHATTAN,Drinking,2013-10-11 21:29:16,BROADWAY,RIVERSIDE DRIVE,In Public,2013-10-12T05:29:16.000,Precinct,628 WEST 151 STREET,10031,,,,40.8304999874,"{u'type': u'Point', u'coordinates': [-73.948373559043, 40.830499987403]}",Street/Sidewalk,-73.948373559,PHONE,MANHATTAN,Unspecified,2013-10-11T23:11:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 151 STREET,26824607,998537,241855,21:29:16,"(-73.9483735590427, 40.83049998740267)",POINT (-73.94837355904269 40.83049998740267)
776,ADDRESS,NYPD,New York City Police Department,1004360027,MANHATTAN,NEW YORK,2013-12-15T01:29:24.000,03 MANHATTAN,Drinking,2013-12-15 01:18:57,1 AVENUE,AVENUE A,In Public,2013-12-15T09:18:57.000,Precinct,436 EAST 9 STREET,10009,,,,40.7277996819,"{u'type': u'Point', u'coordinates': [-73.983977065134, 40.727799681859]}",Street/Sidewalk,-73.9839770651,ONLINE,MANHATTAN,Unspecified,2013-12-15T01:29:24.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,EAST 9 STREET,26882359,988691,204434,01:18:57,"(-73.98397706513373, 40.72779968185888)",POINT (-73.98397706513373 40.72779968185888)
777,ADDRESS,NYPD,New York City Police Department,1007710048,MANHATTAN,NEW YORK,2014-03-11T00:05:39.000,04 MANHATTAN,Drinking,2014-03-10 22:45:32,7 AVENUE,8 AVENUE,In Public,2014-03-11T06:45:32.000,Precinct,216 WEST 22 STREET,10011,,,,40.7437395364,"{u'type': u'Point', u'coordinates': [-73.996885588596, 40.743739536352]}",Residential Building/House,-73.9968855886,PHONE,MANHATTAN,Unspecified,2014-03-11T00:05:39.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 22 STREET,27607056,985113,210241,22:45:32,"(-73.99688558859611, 40.74373953635174)",POINT (-73.99688558859611 40.74373953635174)
778,ADDRESS,NYPD,New York City Police Department,1019177501,MANHATTAN,NEW YORK,2014-03-14T22:37:54.000,10 MANHATTAN,Drinking,2014-03-14 21:15:43,WEST 132 STREET,WEST 133 STREET,In Public,2014-03-15T05:15:43.000,Precinct,2257 7 AVENUE,10027,,,,40.8138488523,"{u'type': u'Point', u'coordinates': [-73.944752177953, 40.81384885232]}",Residential Building/House,-73.944752178,PHONE,MANHATTAN,Unspecified,2014-03-14T22:37:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,7 AVENUE,27635550,999543,235789,21:15:43,"(-73.9447521779532, 40.81384885231969)",POINT (-73.94475217795321 40.81384885231969)
779,ADDRESS,NYPD,New York City Police Department,1020060038,MANHATTAN,NEW YORK,2015-08-05T05:57:28.000,10 MANHATTAN,Drinking,2015-08-05 00:59:06,LENOX AVENUE,7 AVENUE,In Public,2015-08-05T08:59:06.000,Precinct,104 WEST 138 STREET,10030,,,,40.8162508562,"{u'type': u'Point', u'coordinates': [-73.940006639823, 40.816250856224]}",Residential Building/House,-73.9400066398,PHONE,MANHATTAN,Unspecified,2015-08-05T05:56:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 138 STREET,31239221,1000856,236665,00:59:06,"(-73.94000663982276, 40.81625085622445)",POINT (-73.94000663982276 40.81625085622445)
780,ADDRESS,NYPD,New York City Police Department,1018080001,MANHATTAN,NEW YORK,2018-04-26T23:02:58.000,11 MANHATTAN,Drinking,2018-04-26 22:43:53,EAST 120 STREET,PLEASANT AVENUE,In Public,2018-04-27T06:43:53.000,Precinct,2360 1 AVENUE,10035,,,,40.7991364493,"{u'type': u'Point', u'coordinates': [-73.93310903315, 40.799136449258]}",Park/Playground,-73.9331090332,PHONE,MANHATTAN,Unspecified,2018-04-26T23:02:58.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,1 AVENUE,39034981,1002770,230431,22:43:53,"(-73.93310903315022, 40.79913644925785)",POINT (-73.93310903315022 40.79913644925785)
781,ADDRESS,NYPD,New York City Police Department,1021800633,MANHATTAN,NEW YORK,2018-04-28T22:29:35.000,12 MANHATTAN,Drinking,2018-04-28 20:04:51,WEST 193 STREET,HILLSIDE AVENUE,In Public,2018-04-29T04:04:51.000,Precinct,4523 BROADWAY,10040,,,,40.8588248543,"{u'type': u'Point', u'coordinates': [-73.931566823844, 40.858824854297]}",Street/Sidewalk,-73.9315668238,ONLINE,MANHATTAN,Unspecified,2018-04-28T22:29:35.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,BROADWAY,39054243,1003180,252178,20:04:51,"(-73.93156682384375, 40.858824854296905)",POINT (-73.93156682384375 40.85882485429691)
782,ADDRESS,NYPD,New York City Police Department,1004817501,MANHATTAN,NEW YORK,2018-04-28T23:49:37.000,02 MANHATTAN,Drinking,2018-04-28 20:04:16,MULBERRY STREET,CLEVELAND PLACE,In Public,2018-04-29T04:04:16.000,Precinct,97 KENMARE STREET,10012,,,,40.7213176401,"{u'type': u'Point', u'coordinates': [-73.996984041735, 40.721317640137]}",Residential Building/House,-73.9969840417,PHONE,MANHATTAN,Unspecified,2018-04-28T23:49:37.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,KENMARE STREET,39057582,985086,202072,20:04:16,"(-73.99698404173502, 40.72131764013717)",POINT (-73.99698404173502 40.72131764013717)
